left_arm_raise_bad,left_arm_raise_good,right_arm_raise_bad,right_arm_raise_good,left_elbow_angle_bad,left_elbow_angle_good,right_elbow_angle_bad,right_elbow_angle_good,torso_lean_bad,torso_lean_good,arm_symmetry_bad,arm_symmetry_good,left_wrist_above_shoulder_bad,left_wrist_above_shoulder_good,right_wrist_above_shoulder_bad,right_wrist_above_shoulder_good
50.28837079067301,59.38754833752438,34.99773926317741,96.31367340877922,135.41995108119264,140.73458332507806,106.19820593219906,118.5996063583581,122.27905412697385,88.60550193710421,15.290631527495606,36.926125071254845,5.957484245300293e-05,0.0016938745975494,-0.0210714638233184,-0.2035412192344665
49.68114246795519,78.0216270997994,62.80615587818599,107.17461519502513,138.92298566758885,154.33713808688302,109.8398033733178,147.54016096330187,121.01068221555862,89.39822486991453,13.1250134102308,29.15298809522571,-0.0038759410381317,0.032613456249237,-0.1112410426139831,-0.2130305469036102
54.22843171978333,85.94518679882356,92.83343271004117,104.76666185099678,140.43400115585956,136.8222724614539,116.58812208551775,151.15467914078488,116.45891329665156,89.54026692656484,38.60500099025784,18.821475052173227,0.0198526382446289,0.05476576089859,-0.1774320304393768,-0.2002879679203033
87.8643573157246,104.6121287967162,106.91337582586785,102.38150545258596,146.83529864681762,150.90161720823727,150.8711284410497,158.46934554913116,108.87709810024693,92.98809920143124,19.04901851014324,2.2306233441302368,0.0345885157585144,0.1103101372718811,-0.1680313050746917,-0.1618073284626007
98.17065135384316,106.24959535873197,109.77302102644992,102.88315977043904,151.70566551998053,157.8810945963309,173.1369990193476,169.44796418118028,104.07989765615264,93.75549532895587,11.602369672606756,3.3664355882929016,0.0998050272464752,0.128009483218193,-0.1194194257259368,-0.1564254760742187
99.8925866232595,106.34593464459142,112.9076938797008,106.360628847624,152.22682451441162,154.7455444946125,159.539427739077,176.23735322388276,101.82094666682148,94.27526237017685,13.015107256441285,0.0146942030325618,0.1749518513679504,0.1350554302334785,-0.0973096489906311,-0.1478679776191711
106.49891357973678,99.69374908986332,92.40648453865587,104.89215186274777,159.37093227037545,153.94016729238527,176.59496791131554,167.74195993815198,101.77417835509948,94.4210087974992,14.092429041080903,5.1984027728844495,0.1962048187851905,0.1304537877440452,0.0204199850559234,-0.1450731456279754
97.18380441731502,85.96523472083702,107.33916360994814,104.06021863874116,150.03782599015793,141.82155265957664,154.44527044324832,159.0496916318318,101.00019585085082,92.81638295663063,10.155359192633128,18.09498391790413,0.1377277672290802,0.103417694568634,-0.050289899110794,-0.175462394952774
97.08683810171648,78.06247089872312,101.6219193612047,100.63647201022329,153.70910914998697,143.9816353580206,135.93679616060825,149.6393834800291,99.7100375018148,90.76635709937824,4.535081259488223,22.574001111500166,0.1063176691532135,0.0732771903276443,-0.1407813131809234,-0.1889535784721374
81.77845554085192,66.14292179209231,107.08012039463895,94.37103390222396,134.80876459199055,145.1060959357119,134.75693183313092,122.0682351215278,100.8742897959875,90.83526944401298,25.301664853787045,28.22811211013166,0.0360709279775619,0.0545189678668975,-0.1749589443206787,-0.1949996650218963
47.79845048332392,50.23481219681595,94.30630308255208,77.70687001551323,113.00623051430904,140.42447804378165,103.60063159488642,108.14964498236614,101.86980380948044,93.09617550517066,46.50785259922817,27.47205781869728,-0.0177051723003387,0.029609203338623,-0.1747159361839294,-0.1793408691883087
48.81003576279197,44.53970532201432,77.20760176030137,66.00526923022309,129.4285291495049,139.0229004094385,101.8725180360204,108.19436552214444,104.88998569250916,91.22656919267622,28.397565997509403,21.46556390820877,-0.0347237884998321,0.0023351311683654,-0.1618534922599792,-0.159698873758316
